0.9705036458,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.9551646360,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.9764716867,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.9658736772
