0.95682,0.61681,0.29966,0.18985,0.088353,0.053391,0.021645
0.043176,0.24509,0.4672,0.36573,0.38625,0.26227,0.24055
5.3121e-016,0.1381,0.23314,0.44442,0.5254,0.68434,0.7378
